Word,Gender
bacologie,f
battologie,f
après-rasage,m
dépréciation,f
coucherie,f
bromatologie,f
technicienne,f
causalité,f
détermination,f
technicien,m
sororité,f
délégation,f
chargement,m
électorat,m
plan cul,m
indemnité,f
déterminant possessif,m
axiologie,f
extensibilité,f
escarre,f
particularité,f
méronyme,m
spécialisation,f
anachorète,m
syndicat,m
soutenabilité,f
imper,m
durabilité,f
fouillis,m
renommée,f
coopérative,f
soupirail,m
députée,f
doublement,m
planification,f
alluvion,f
complément,m
ramequin,m
bluejean,m
tempérament,m
tentation,f
camarde,f
camard,m
gonorrhée,f
sauvagesse,f
passif,m
blondinet,m
cofondateur,m
antiquité,f
coronarographie,f
déclenchement,m
coopérant,m
pistolet-mitrailleur,m
patachon,m
vie de patachon,f
impératif,m
horreur,f
Indienne,f
débouché,m
dysfonctionnement,m
salangane,f
revendeuse,f
détachement,m
brodequin,m
patache,f
exclusivité,f
glissement,m
professionnalisme,m
effroi,m
intéressée,f
passé antérieur,m
créatrice,f
gourou,m
conformité,f
réticence,f
dérégulation,f
générique,m
porte-monnaie,m
chirologie,f
carcinologie,m
salariat,m
tarsalgie,f
cacologie,f
crétin,m
hardeuse,f
lourdeur,f
échangisme,m
nounou,f
latin vulgaire,m
revendeur,m
spéculatrice,f
marqueur,m
peuplement,m
nourrisson,m
périphérie,f
spéculateur,m
privilégié,m
poussée,f
sexisme,m
demandeuse,f
demanderesse,f
demandeur,m
demandeur,m
privilégiée,f
frison,m
frison,m
stryge,f
prometteuse,f
déco,f
déboire,m
cymophane,f
concurrente,f
virtuosité,f
Taïwanaise,f
Taïwanais,m
prospérité,f
ristourne,f
annuaire,m
demi-heure,f
surfeur,m
inhalateur,m
taïwanais,m
hardeur,m
albumose,f
tremplin,m
biodéchet,m
sciatique,m
légion,f
biotoxine,f
abbatiat,m
apologiste,m
beurre corporel,m
biostatisticien,m
Abkhazien,m
Aboméen,m
aporie,f
biorythme,m
biostatistique,f
légionnaire,m
abkhazien,m
réalisme,m
bioterroriste,m
biogenèse,f
brocante,f
biodégradabilité,f
botterie,f
blé noir,m
déflation,f
vachère,f
traversée,f
gronderie,f
collerette,f
chaumière,f
cahot,m
thuya,m
entérite,f
biogaz,m
gamète,m
chlorose,f
chemise de nuit,f
nombre d'or,m
chaland,m
chaland,m
diacritique,m
diacritique,f
circonvallation,f
colloque,m
hampe,f
hampe,f
État-nation,m
piété,f
coprologie,f
photocellule,f
piqure,f
rhéomètre,m
joailler,m
amoncèlement,m
quincailler,m
étole,f
boite,f
serpillère,f
interactivité,f
sémiologie,f
shampouineur,m
desmologie,f
copinage,m
ensemencement,m
convoyeur,m
dendrologie,f
hydre,f
shampouineuse,f
carriérisme,m
porteuse,f
téju,m
surligneur,m
tégu,m
streptocoque,m
faux-nez,m
globetrotteur,m
piqueniqueur,m
pantacourt,m
cascadeur,m
voie lactée,f
terraformage,m
amour-propre,m
préteur,m
tragicomédie,f
pantographe,m
tokharien,m
aventurisme,m
non-alignement,m
haute trahison,f
otalgie,f
henné,m
felouque,f
bouchère,f
pépite,f
dénoyauteur,m
vétille,f
covergirl,f
liseré,m
molosse,m
nabot,m
pouliche,f
varappe,f
écrevisse signal,f
féminitude,f
mulot,m
ruade,f
reine-des-prés,f
redite,f
berbère,m
rajeunissement,m
ricanement,m
photosynthèse,f
samaritain,m
sionisme,m
crottin,m
bienfaiteur,m
fiente,f
attendrissement,m
authentification,f
insu,m
strate,f
palefrenier,m
grès,m
ronron,m
intransitivité,f
faquin,m
transitivité,f
amortissement,m
emportement,m
appendicectomie,f
autogamie,f
boite de réception,f
boîte de réception,f
ascèse,f
recueil,m
traquet,m
hochequeue,m
billevesée,f
abat-voix,m
grelot,m
laminectomie,f
colectomie,f
prostatectomie,f
travailleuse du sexe,f
acédie,f
travailleuse,f
gloutonnerie,f
vasectomie,f
gagneur,m
mastectomie,f
antienne,f
fauvette,f
blâme,m
gaillarde,f
négritude,f
feurre,m
gaillard,m
sphære,f
phylogénie,f
Maltaise,f
remorqueur,m
libéralisme,m
spiritualité,f
réhydratation,f
payeur,m
réglement,m
roulement,m
anthologie,f
Maltais,m
dzêta,m
lèchefrite,f
merelle,f
zêta,m
êta,m
vachette,f
évêché,m
rhô,m
remorque,f
mégissier,m
chanoine,m
truand,m
préposition,f
pillard,m
baudroyeur,m
madrier,m
clerc,m
escogriffe,m
condé,m
algue verte,f
vrille,f
hydrogène sulfuré,m
justaucorps,m
conventionnel,m
estoc,m
estoc,m
bibliobus,m
noël,m
plate-forme de forage,f
gisement,m
pourceau,m
corrasion,f
queux,m
queux,f
esculape,m
nombre entier,m
entier naturel,m
grabat,m
vulpin,m
ascalaphe,m
bassine,f
valse viennoise,f
tango argentin,m
fox-trot,m
fox-trott,m
démo,m
Viennoise,f
confiote,f
ukulélé,m
guitare solo,f
guitare rythmique,f
pleine lune,f
débarcadère,f
cinquantenaire,m
âpreté,f
repaire,m
lycanthropie,f
Viennois,m
thérianthropie,f
vinyle,m
cynocéphalie,f
carburant,m
entablement,m
alif,m
argousin,m
champ magnétique,m
machine à plastifier,m
courant de Foucault,m
comparution,f
scottish,f
danse du ventre,f
Amérindien,m
étoile invitée,f
colonoscopie,f
rémanent de supernova,m
luminosité,f
quinconce,m
bonnet d'âne,m
gravillon,m
cancaneuse,f
boîte à musique,f
oléoduc,m
plate-forme pétrolière,f
élytre,m
romancière,f
long-métrage,m
raz-de-marée,m
coloscopie,f
alphabet phonétique international,m
esquisse,f
induline,f
acné,f
deltaméthrine,f
éradication,f
corps étranger,m
maltage,m
maitrise,f
métal lourd,m
mangeoire,f
compétivité,f
coléoptère,m
lépidoptère,m
maîtrise,f
tyroglyphe de la farine,m
surmulot,m
fongicide,m
charançon,m
culdoscopie,f
amnioscopie,f
capucin,m
nanoscopie,f
invalidité,f
gazage,m
antichambre,f
crudité,f
arrière-garde,f
méga,m
radioscopie,f
diascopie,f
locatif,m
épaulière,m
eugénisme,m
cavalerie,f
quichua,m
bayart,m
avènement,m
championne,f
malacie,f
crise cardiaque,f
arrêt cardiaque,m
chicaya,f
chtimi,m
corailleur,m
vipéridé,m
colubridé,m
allégorie,f
mamba noir,m
bongare fascié,m
serpent corail,m
bongare indien,m
bongare,m
déclassée,f
taïpan du désert,m
récif corallien,m
autoplastie,f
charte,f
autotomie,f
vipère de la mort,f
télécommunication,f
attogramme,m
houlette,f
nanogramme,m
ch'ti,m
haussière,f
chaire,f
tutelle,f
envol,m
sassa,f
sassa,m
égouttoir,m
douanière,f
draine,f
clenche,f
édulcorant,m
sacrilège,m
éviction,f
purgatoire,m
steamé,m
djembé,m
grisé,m
toasté,m
galérien,m
fausse couche,f
Moscovien,m
recommençant,m
ménage de printemps,m
enchainement,m
bluffeuse,f
donneuse,f
quinte flush,f
bluffeur,m
quinte flush royale,f
chaine,f
Varsovien,m
peine de mort,f
Ukrainien,m
royauté,f
enchaînement,m
guerre civile,f
négoce,m
studio d'enregistrement,m
favoritisme,m
nom d'emprunt,m
cédérom,m
égaliseur,m
sirénien,m
scandentien,m
conique,m
putois,m
bruiteur,m
dermoptère,m
lagomorphe,m
ongulé,m
proboscidien,m
monotrème,m
macroscélidé,m
chiroptère,m
ingénieur du son,m
périssodactyle,m
spectatrice,f
instituteur,m
auteur-compositeur-interprète,m
iridologie,f
xénarthe,m
oryctérope,m
implantologie,f
Athénien,m
écholocation,f
grec moderne,m
écholocalisation,f
morphe,f
souffleuse à neige,f
aléa,m
andain de neige,m
déblaiement,m
tassement,m
congère,f
déneigement,m
nivologie,f
chasse-neige,m
banc de neige,m
corrugatrice,f
épandeuse,f
glaucome,m
xanthome,m
gliome,m
salage,m
érosion,f
sarcome,m
lipome,m
adénome,m
biot,m
mélanome,m
hématome,m
lymphome,m
poudreuse,f
soufflerie,f
repousse,f
angiome,m
cartographie,f
monoxyde,m
lycéenne,f
peroxyde,m
collégienne,f
kasbah,f
ayant droit,m
trioxyde,m
adsorbant,m
interlingue,f
lingua franca nova,m
langue des signes,f
horizon des événements,m
double paire,f
pancarte,f
enstatite,f
revirement,m
félicitation,f
déni,m
intolérance,f
khôl,m
joaillerie,f
géante,f
éclaté,m
stéganographie,f
traçabilité,f
rétorsion,f
Vénézuélien,m
sénatrice,f
skieuse,f
amnésie,f
soufisme,m
soufi,m
protocole,m
dopage,m
morphème,m
éditorial,m
relâche,m
villageois,m
chiffre romain,m
ajout,m
ébène,f
teck,m
admirateur,m
06,m
tacticien,m
moratoire,m
paroissien,m
pollueur,m
hépatite,f
exilée,f
ancrage,m
Finlandaise,f
exilé,m
leucémie,f
milliseconde,f
vantard,m
consentement,m
Finlandais,m
invincibilité,f
polaire,f
abstersif,m
abstractionnisme,m
coupe de la ligue,f
pansexualité,f
biscotterie,f
nègre,m
judéité,f
gynécologie,f
pseudonyme,m
accélérateur,m
révolte,f
sombréro,m
hexaèdre,m
annulaire,m
ordonnée,f
quadrupède,m
mégawatt,m
onction,f
retouche,f
rallonge,f
roulette russe,f
panoplie,f
Zurichois,m
éditrice,f
pôle sud,m
enseignante,f
suçon,m
literie,f
arroseur,m
coran,m
Irakien,m
cirage,m
bohème,f
vaisseau spatial,m
choucas,m
gouvernant,m
pierre précieuse,f
bistorte,f
brachialgie,f
espionne,f
solénoïde,m
humanoïde,m
brouillasse,f
brouille,f
roupie,f
synthétiseur,m
exonyme,m
halte,f
micromètre,m
développeur,m
hunier,m
déposant,m
parti politique,m
plaquage,m
schizophrénie,f
minotaure,m
frère siamois,m
smicarde,f
smicard,m
tricherie,f
smic,m
siamois,m
goudron,m
cacosmie,f
obole,f
détaillant,m
panse,f
Uruguayen,m
Ghanéen,m
noue,f
estompe,f
moque,f
Messine,f
planqué,m
planque,f
dodécagone,m
petit coin,m
vitesse de libération,f
métamorphose,f
coton hydrophile,m
croassement,m
matérialisme,m
plaqueminier,m
pouls,m
narratologie,f
levain,m
bouctein,m
électromécanique,f
organologie,f
odontologie,f
oologie,f
marchande,f
pontage,m
papier peint,m
médaillon,m
kibboutz,m
diérèse,f
statuquo,m
inceste,m
mort-vivant,m
trobador,m
vitrier,m
ne-m'oubliez-pas,m
lesbianisme,m
cognasse,f
cogne,f
cogne,m
prédicateur,m
vésicule,f
enrôlé,m
rattrape,f
évadé,m
télévision par câble,f
dépouille,f
bafouille,f
épiglotte,f
sérendipité,f
statu quo,m
tmèse,f
exécutant,m
achondroplasie,f
pécari,m
anesthésiant,m
éthologie,f
isomère,m
envahisseur,m
sibylle,f
écotourisme,m
hussard,m
polyamour,m
planchette à pince,f
micropesanteur,m
glane,f
glane,f
espingole,f
hystérectomie,f
suède,m
désarroi,m
rabat-joie,m
récitation,f
Martien,m
clé anglaise,f
flore intestinale,f
tromblon,m
résignation,f
célérité,f
rébus,m
salpêtre,m
euthanasie,f
camélia,m
schtroumpf,m
millième,m
hors-piste,m
paidologie,f
chiffrement,m
Caucasien,m
onirologie,f
nomologie,f
tétralogie,f
odontostomatologie,f
septicémie,f
proctologie,f
quadrilogie,f
propréteur,m
mémorandum,m
podologie,f
énantiomère,m
pomologie,f
potamologie,f
onomasiologie,f
singulatif,m
répudiation,f
Arcadien,m
clé publique,f
protistologie,f
en-tête,m
naine blanche,f
crème solaire,f
patrologie,f
otologie,f
protecteur,m
jeu de rôle,m
préambule,m
arrêt de bus,m
renoncule,f
pancréas,m
follicule,m
méritocratie,f
pneumatologie,f
métathèse,f
autonomisation,f
liste noire,f
régionalisme,m
impartialité,f
point aveugle,m
angle mort,m
sylphe,m
œcuménisme,m
rafraîchissement,m
temps mort,m
patinage de vitesse,m
légitime défense,f
jersiais,m
réglage,m
incrédulité,f
arrêt de jeu,m
endosymbiose,f
émollient,m
appliquette,f
engourdissement,m
falbala,m
paramilitaire,m
gros temps,m
commentateur,m
pergélisol,m
algorithmique,f
rhizosphère,f
contrefort,m
parallélisme,m
sweat-shirt,m
encodeur,m
ostensoir,m
glacière,f
régulateur,m
astrophysique,f
orientation sexuelle,f
entailleur,m
nain de jardin,m
aérodyne,m
merise,f
petite-nièce,f
pâte à choux,f
ogresse,f
microscopique,f
garrigue,f
juke-box,m
pinocytose,f
communicateur,m
eudiomètre,m
microchirurgie,f
train fantôme,m
hyperhidrose,f
écotone,m
ésotérisme,m
h aspiré,m
éliminatoire,f
godmiché,m
cyrillique,m
casse-cou,m
quatre-épices,m
espace-temps,m
prédiction,f
alphabet latin,m
escalateur,m
emphase,f
escalier mécanique,m
rhubarbe,f
mètre carré,m
traversin,m
dioxyde de carbone,m
caractère chinois,m
sinogramme,m
réclamant,m
arrondi,m
pionne,f
entame,f
espièglerie,f
hystérésis,m
shérif,m
heurt,m
étançon,m
cahier des charges,m
frimas,m
grognasse,f
réplique,f
culbute,f
lévite,m
lévite,f
débitant,m
encadrant,m
égyptologie,f
méprise,f
sophistique,f
thermosphère,f
fourre,f
charriot,m
persévérance,f
sauce de soja,f
bourguignonne,f
éjecta,m
ixe,m
escompte,m
commettant,m
escorte,f
quadruplé,m
aigreur,f
accrocheur,m
banalité,f
arcboutant,m
manchote,f
estivant,m
crypte,f
messagerie vocale,f
pétrolière,f
philharmonique,m
messagerie,f
jeu de rôle en ligne massivement multijoueur,m
philo,f
renfort,m
viticultrice,f
fêle,f
viticulteur,m
Bavaroise,f
Bavarois,m
écope,f
trophée,m
tenniswoman,f
sous-classe,f
surveillant,m
rafle,f
Bourguignonne,f
Bourguignon,m
voltige,f
surnageant,m
plugiciel,m
indifférence,f
aboutissant,m
pyrrol,m
gauchère,f
droitière,f
démolition,f
chocolatière,f
jacquerie,f
mycose,f
bromocriptine,f
coarctation,f
musique concrète,f
rajeunissant,m
emprunteur,m
accédant,m
décalage horaire,m
mégalithe,m
gitan,m
jeunot,m
importateur,m
muette,f
sourdine,f
langue reconstruite,f
indo-européen commun,m
démenti,m
dément,m
ressenti,m
jet-lag,m
bas-latin,m
latin tardif,m
latin populaire,m
besson,m
ressortissant,m
feignant,m
assiégeant,m
barde,f
barde,m
stégosaure,m
survêt,m
convenant,m
proverbe,m
ténor,m
enduit,m
pékan,m
exposant,m
cédant,m
trésorerie,f
cuirasse,f
bêta-bloquant,m
pomme de discorde,f
conifère,m
crabier,m
tohu-bohu,m
lysergamide,m
biguanide,f
froc,m
malentendante,f
malentendant,m
relance,f
fièvre de cheval,f
thoron,m
mixtion,f
coït interrompu,m
couillonne,f
coït,m
couillon,m
præface,f
docteure,f
docteuse,f
stoïcisme,m
basalte,m
goûteuse,f
gouteuse,f
librettiste,m
Congolaise,f
Congolais,m
cokerie,f
corderie,f
anévrisme,m
sialagogue,m
chaptalisation,f
Piémontais,m
Piémontaise,f
logogramme,m
præstige,f
Hondurienne,f
Hondurien,m
dactyloscopie,f
latin contemporain,m
brancard,m
femme de réconfort,f
canne à pêche,f
éjaculation,f
dératisation,f
apax,m
lexie,f
Me.,m
N.M.,m
dicastère,m
zéphyr,m
malentendu,m
fils de putain,m
verbicruciste,m
dadaïsme,m
nid-de-poule,m
nid de poule,m
fièvre jaune,f
vergence,f
attentisme,m
cocotte-minute,f
douche dorée,f
arménien ancien,m
mitose,f
autocritique,f
épithalamus,m
fumerie,f
foresterie,f
bouffonne,f
adonide,m
fumisterie,f
vieil irlandais,m
moyen irlandais,m
phycologie,f
péroraison,f
goulu,m
ladrerie,f
verrouillage,m
langue des signes française,f
langue des signes américaine,f
carte heuristique,f
lampisterie,f
hashtag,m
allégro,m
allégretto,m
ruban adhésif,m
bouvier,m
binaire,m
germanisme,m
ressentiment,m
cosmogonie,f
baise-main,m
baisemain,m
conservatoire,m
candeur,f
cellulaire,m
timonerie,f
eucalyptol,m
champ de bataille,m
bloqueur,m
jatte,f
saut de puce,m
tadjik,m
pense-bête,m
chasteté,f
talweg,m
feuille de rose,f
quotient intellectuel,m
battement,m
stéréotype,m
pédalo,m
couarde,f
ballade,f
schistosomiase,f
thalassothérapie,f
causatif,m
æmulation,f
goudjarati,m
Goudjarati,m
décapsuleur,m
fourragère,f
auberge espagnole,f
livèche,f
binouze,f
Algérien,m
artchi,m
moulure,f
œillet,m
isotropie,f
ectomie,f
bénédiction,f
frioulan,m
trajectoire,f
petite capitale,f
auxine,f
petit-neveu,m
micrologiciel,m
otorragie,f
dé à coudre,m
bécasse,f
barre transversale,f
salicional,m
sous-page,f
sous-section,f
silicose,f
débrouillard,m
arnaqueuse,f
collectivisation,f
arnaqueur,m
composteur,m
matois,m
braderie,f
semi-voyelle,f
nô,m
terre ferme,f
Bolivienne,f
puberté,f
monade,f
béal,m
filin,m
oiseau-mouche,m
cardite,f
kébab,m
gros lot,m
froncement,m
endogamie,f
troïka,f
duumvirat,m
triumvirat,m
navire-citerne,m
facturation,f
shakacho,m
artisanat,m
autarcie,f
chien de prairie,m
dosimètre,m
empan,m
flatterie,f
noyade,f
pâtissière,f
tsimané,m
papaye,f
quart de finale,m
milice,f
dryade,f
débrouillardise,f
schiste,m
pachto,m
talmud,m
garde-robe,f
feu vert,m
gallicisme,m
anthropomorphisme,m
supervirus,m
géoïde,m
nageuse,f
sélectionneur,m
jouvence,f
jacinthe,f
pactole,m
todo list,f
plénitude,f
mirliton,m
urbanisme,m
sémantique,f
couille dans le potage,f
stadhouder,m
aboyeuse,f
hexazinone,m
Provençale,f
vieux néerlandais,m
jappement,m
ancien occitan,m
annaliste,m
pièce jointe,f
éd.,m
éd.,m
âme sœur,f
daltonisme,m
rudbeckia,m
Suissesse,f
tête à Toto,f
ergotine,f
partitif,m
réélection,f
pendaison de crémaillère,f
épistémè,f
occitan médiéval,m
dogmatique,m
crémaillère,f
gourami,m
stylo-plume,m
étendoir,m
jérémiade,f
tatar de Crimée,m
eurochèque,m
rigolade,f
euromissile,m
dicton,m
Québécoise,f
barre d'outils,f
insistance,f
espionnage,m
engelure,f
fougue,f
bouillotte,f
contrejour,m
péronnelle,f
abatacept,m
théonyme,m
vulvite,f
figement,m
fair-play,m
bestialité,f
locution figée,f
philatélie,f
salification,f
électro,f
électro,m
beau monde,m
blondine,f
pléonasme,m
ectasie,f
torticolis,m
tenture,f
trouillard,m
guet-apens,m
adventice,f
aloi,m
jeune mariée,f
gigantomachie,f
fendoir,m
laboratoire d'idées,m
hémoglobine,f
Klingonne,f
déification,f
tétrahydrocannabinol,m
déité,f
déicide,m
péniche,f
ministère public,m
château-fort,m
Bélizien,m
iconoclastie,f
experte,f
acide sulfurique,m
circonférence,f
haïku,m
dactyle,m
kwashiorkor,m
théorème,m
prélèvement,m
fil dentaire,m
grappin,m
indologie,f
vert-de-gris,m
militarisme,m
calebasse,f
queue-de-pie,f
pancrace,m
confucianisme,m
scanneur,m
Californienne,f
dureté,f
butoir,m
commandement,m
emmerdeuse,f
calamité,m
cabaliste,m
délogement,m
pronostic,m
décompte,m
cagot,m
immigré,m
tchate,m
morphologie,f
décorateur,m
charia,f
rappeur,m
Somalien,m
manageur,m
meneur,m
adjointe,f
déguisement,m
fuyarde,f
fuyard,m
milliardième,m
Pakistanais,m
lectorat,m
allège,f
diableteau,m
virilité,f
redresse-seins,m
pâte à modeler,f
démagogie,f
gypaète,m
kief,m
garde-fou,m
houle,f
houille,f
padma,m
brûleur,m
oléandre,m
clergé,m
sévérité,f
chardonneret,m
microtransaction,f
benêt,m
ébat,m
ambassadrice,f
poule mouillée,f
surpopulation,f
arabe égyptien,m
ilôt,m
pathogénèse,f
pathogénie,f
maillage,m
civière,f
agricultrice,f
pathogène,m
cyberattaque,f
intégrité,f
fission nucléaire,f
farde,f
oued,m
isopode,m
obsédé,m
mutualisme,m
transducteur,m
inessif,m
isogone,f
isotonie,f
isoglosse,f
isotopie,f
after-dinner,m
amblyopie,f
module d'extension,m
coqueluche,f
isogamie,m
lanceur partant,m
néolatin,m
webmestre,m
pugilat,m
lanceur de relève,m
grain de beauté,m
mémorial,m
butin,m
zeste,m
aposiopèse,f
anathème,f
logomachie,f
arménien classique,m
leucodermie,f
terre-neuve,m
jaunisse,f
aliénée,f
étourdi,m
neutralisant,m
mal de gorge,m
frottis,m
syndrome de Stein-Leventhal,m
jules,m
uvéite,f
uvée,f
fourrière,f
glabelle,f
microflore,m
cuir chevelu,m
édifice,m
élimination,f
affichage,m
lupulin,m
excès,m
limnologie,f
banquise,f
instructeur,m
escouade,f
autographe,m
débauche,f
ballon-sonde,m
ballon dirigeable,m
amélanchier,m
encens,m
pièce de rechange,f
daguerréotype,m
mot composé,m
compte bancaire,m
rescapé,m
isolationnisme,m
moyen néerlandais,m
impédance,f
euphonie,f
benjoin,m
cocard,m
cocard,m
microcassette,f
microfossile,m
vènerie,f
vénerie,f
calotte glaciaire,f
extrémisme,m
soupe populaire,f
Javanaise,f
Javanais,m
quéquette,f
taf,m
taf,m
taf,f
tainpe,f
mamie,f
griset,m
stylobate,m
minicassette,f
bras de fer,m
duratif,m
blondasse,f
monospermie,f
préverbe,m
coup de glotte,m
motopompe,f
labialisation,f
métisse,f
métis,m
chatière,f
adja,f
Hanovrienne,f
prédécès,m
Hanovrien,m
albâtre,m
griffoir,m
play-boy,m
gribouillis,m
sacrement,m
doxologie,f
belligérant,m
agrément,m
multipare,f
votation,f
espagnolette,f
dôme,m
dôme,m
essif,m
baveur,m
baveuse,f
bouldozeur,m
coup bas,m
Berlinois,m
Berlinoise,f
thune,f
art plastique,m
trottinette,f
lisier,m
Grecque,f
fruit de mer,m
agamie,f
kisdé,m
bédo,m
circonspection,f
hétérochromie,f
laïc,m
gardienne,f
auberge de jeunesse,f
ralentisseur,m
bérimbau,m
chroniqueur,m
gâble,m
bouffi,m
coparent,m
renégat,m
chadda,f
barème,m
bastiment,m
commerçant,m
baladeur,m
autocar,m
relaxe,f
Dominicain,m
Équatorien,m
gaz hilarant,m
misogynie,f
cunni,m
sous-système,m
mellah,m
maffioso,m
enrichissement,m
système nerveux,m
œstrogène,m
myocarde,m
macromolécule,f
surréservation,f
pont disulfure,m
surbooking,m
protéine,f
Libyenne,f
copier-coller,m
fouineur,m
flamine,m
cherokee,m
neurotomie,f
affût,m
affût,m
levure chimique,f
enculeuse,f
postiche,f
enculeur,m
ballon rond,m
temps additionnel,m
capture d'écran,f
mi-temps,f
mi-temps,m
mi-temps,m
lardier,m
canidé,m
félidé,m
comité exécutif,m
